latitude,longitude,cityname,ERS1993_JFM_mean,ERS1993_JFM_std,ERS1994_JFM_mean,ERS1994_JFM_std,ERS1995_JFM_mean,ERS1995_JFM_std,ERS1996_JFM_mean,ERS1996_JFM_std,ERS1997_JFM_mean,ERS1997_JFM_std,ERS1998_JFM_mean,ERS1998_JFM_std,ERS1999_JFM_mean,ERS1999_JFM_std,ERS2000_JFM_mean,ERS2000_JFM_std,QSCAT1999_JFM_mean,QSCAT1999_JFM_std,QSCAT2000_JFM_mean,QSCAT2000_JFM_std,QSCAT2001_JFM_mean,QSCAT2001_JFM_std,QSCAT2002_JFM_mean,QSCAT2002_JFM_std,QSCAT2003_JFM_mean,QSCAT2003_JFM_std,QSCAT2004_JFM_mean,QSCAT2004_JFM_std,QSCAT2005_JFM_mean,QSCAT2005_JFM_std,QSCAT2006_JFM_mean,QSCAT2006_JFM_std,QSCAT2007_JFM_mean,QSCAT2007_JFM_std,QSCAT2008_JFM_mean,QSCAT2008_JFM_std,QSCAT2009_JFM_mean,QSCAT2009_JFM_std,ASCAT2007_JFM_mean,ASCAT2007_JFM_std,ASCAT2008_JFM_mean,ASCAT2008_JFM_std,ASCAT2009_JFM_mean,ASCAT2009_JFM_std,ASCAT2010_JFM_mean,ASCAT2010_JFM_std,ASCAT2011_JFM_mean,ASCAT2011_JFM_std,ASCAT2012_JFM_mean,ASCAT2012_JFM_std,ASCAT2013_JFM_mean,ASCAT2013_JFM_std,ASCAT2014_JFM_mean,ASCAT2014_JFM_std,ASCAT2015_JFM_mean,ASCAT2015_JFM_std,ASCAT2016_JFM_mean,ASCAT2016_JFM_std,ASCAT2017_JFM_mean,ASCAT2017_JFM_std,ASCAT2018_JFM_mean,ASCAT2018_JFM_std,ASCAT2019_JFM_mean,ASCAT2019_JFM_std,ASCAT2020_JFM_mean,ASCAT2020_JFM_std,Water
-1.07500,23.22500,DemRepCongo,-7.74800,0.07000,-9999.00000,-9999.00000,-7.62300,0.08200,-7.73300,0.09900,-7.91000,0.08300,-7.63200,0.07200,-7.82600,0.06500,-7.95500,0.44900,-9999.00000,-9999.00000,-8.45400,0.23400,-8.53700,0.30300,-8.42200,0.28100,-8.56500,0.21300,-8.52000,0.28500,-8.54200,0.23900,-8.63500,0.28400,-8.49800,0.23600,-8.58300,0.24000,-8.68000,0.22800,-7.41100,0.11700,-7.48800,0.14400,-7.38400,0.12400,-7.43000,0.13200,-7.46400,0.15600,-7.43600,0.12800,-7.41700,0.16400,-7.39800,0.10400,-7.54200,0.09400,-7.41600,0.13700,-7.50600,0.17200,-7.42000,0.13400,-7.44300,0.13700,-7.36900,0.17100,0
-1.07500,23.27500,DemRepCongo,-7.77400,0.07600,-9999.00000,-9999.00000,-7.66100,0.09600,-7.75400,0.10000,-7.92100,0.08800,-7.64400,0.06600,-7.84400,0.06600,-8.02500,0.55500,-9999.00000,-9999.00000,-8.46600,0.23600,-8.55200,0.29800,-8.44800,0.26100,-8.58300,0.21100,-8.53600,0.25900,-8.59500,0.21400,-8.66400,0.28600,-8.53200,0.24000,-8.59400,0.22300,-8.69300,0.22800,-7.43100,0.11000,-7.51800,0.15200,-7.41700,0.11800,-7.44500,0.12200,-7.48300,0.14700,-7.45600,0.12300,-7.44100,0.14300,-7.40900,0.11300,-7.54700,0.10200,-7.41500,0.13300,-7.51800,0.15500,-7.44200,0.13000,-7.45700,0.15200,-7.39200,0.17200,0
-1.12500,22.77500,DemRepCongo,-7.66900,0.12200,-9999.00000,-9999.00000,-7.54900,0.10700,-7.61100,0.11600,-7.93000,0.09200,-7.60900,0.07500,-7.76600,0.06100,-7.61500,0.15900,-9999.00000,-9999.00000,-8.54300,0.29500,-8.59100,0.19800,-8.52600,0.22500,-8.52700,0.24100,-8.41900,0.23700,-8.44700,0.19200,-8.54400,0.25300,-8.54000,0.27200,-8.51500,0.20100,-8.63100,0.27100,-7.38200,0.19100,-7.48300,0.18400,-7.44300,0.13800,-7.43800,0.16300,-7.48500,0.12700,-7.40400,0.15100,-7.39600,0.15500,-7.39400,0.12600,-7.53400,0.11700,-7.38500,0.15300,-7.48500,0.12900,-7.38600,0.11800,-7.42900,0.20900,-7.37200,0.16500,0
-1.12500,22.82500,DemRepCongo,-7.66200,0.12100,-9999.00000,-9999.00000,-7.54800,0.11100,-7.60200,0.12700,-7.92400,0.09100,-7.60300,0.08500,-7.75900,0.06200,-7.61500,0.15600,-9999.00000,-9999.00000,-8.47700,0.27300,-8.54000,0.18700,-8.52400,0.24800,-8.53000,0.26400,-8.42900,0.23500,-8.42800,0.20000,-8.53500,0.27200,-8.51100,0.25300,-8.47900,0.20300,-8.63300,0.26100,-7.40700,0.17500,-7.48900,0.20200,-7.44000,0.14500,-7.44800,0.16100,-7.47700,0.12500,-7.41300,0.14600,-7.38400,0.16700,-7.42000,0.12700,-7.53500,0.12100,-7.39400,0.14700,-7.47500,0.14000,-7.38600,0.12400,-7.43700,0.20500,-7.37300,0.17700,0
-1.12500,22.87500,DemRepCongo,-7.66500,0.10500,-9999.00000,-9999.00000,-7.55800,0.09700,-7.59700,0.14300,-7.91200,0.08600,-7.60100,0.10400,-7.74700,0.06100,-7.66400,0.09700,-9999.00000,-9999.00000,-8.40800,0.25300,-8.45900,0.18200,-8.49300,0.25400,-8.51300,0.26300,-8.41200,0.26400,-8.39900,0.20000,-8.50900,0.27200,-8.48900,0.24900,-8.44500,0.21200,-8.59200,0.25900,-7.41700,0.16500,-7.47400,0.20200,-7.43200,0.14100,-7.44200,0.16800,-7.45500,0.12700,-7.42100,0.14000,-7.37200,0.17900,-7.43800,0.12900,-7.53300,0.12400,-7.37900,0.15600,-7.44100,0.16000,-7.37500,0.13400,-7.44800,0.19400,-7.36700,0.19200,0
-1.12500,22.92500,DemRepCongo,-7.67000,0.09700,-9999.00000,-9999.00000,-7.56100,0.08700,-7.61200,0.13600,-7.90800,0.08300,-7.60200,0.10900,-7.74700,0.05900,-7.69000,0.10000,-9999.00000,-9999.00000,-8.36100,0.24900,-8.40700,0.21300,-8.46000,0.24500,-8.48100,0.26800,-8.40800,0.30600,-8.38100,0.20500,-8.48400,0.26200,-8.48600,0.23300,-8.39200,0.21200,-8.53400,0.28400,-7.40500,0.15700,-7.44300,0.18100,-7.41400,0.13800,-7.41900,0.18000,-7.42300,0.13000,-7.41100,0.13600,-7.35800,0.18200,-7.43600,0.12700,-7.52400,0.12300,-7.35400,0.15900,-7.41100,0.16800,-7.35800,0.14400,-7.44700,0.18000,-7.35200,0.20600,0
-1.12500,22.97500,DemRepCongo,-7.67700,0.08700,-9999.00000,-9999.00000,-7.56600,0.07500,-7.63000,0.12700,-7.90400,0.08000,-7.60200,0.11500,-7.74800,0.05600,-7.72200,0.10200,-9999.00000,-9999.00000,-8.32600,0.27800,-8.37800,0.22600,-8.41400,0.23600,-8.44800,0.26400,-8.41700,0.35100,-8.37000,0.20200,-8.45900,0.25000,-8.46300,0.23500,-8.35200,0.22700,-8.48600,0.30900,-7.38100,0.15700,-7.41000,0.15800,-7.39000,0.14500,-7.38900,0.18600,-7.39100,0.13500,-7.39600,0.12900,-7.32600,0.18300,-7.41400,0.12100,-7.50600,0.11800,-7.33100,0.16700,-7.39800,0.17100,-7.34300,0.15000,-7.42800,0.16500,-7.33000,0.20900,0
-1.12500,23.02500,DemRepCongo,-7.69100,0.07400,-9999.00000,-9999.00000,-7.57700,0.07100,-7.67400,0.11900,-7.90300,0.07400,-7.60600,0.10800,-7.76500,0.05800,-7.79600,0.19900,-9999.00000,-9999.00000,-8.30300,0.28500,-8.37600,0.23100,-8.37400,0.21800,-8.42700,0.25300,-8.42100,0.35800,-8.36200,0.20900,-8.45700,0.23300,-8.44000,0.26100,-8.34500,0.23900,-8.46600,0.30000,-7.35600,0.15500,-7.39200,0.15300,-7.36700,0.15400,-7.38000,0.17100,-7.36500,0.14300,-7.38900,0.13100,-7.29100,0.18800,-7.37500,0.12500,-7.48400,0.11100,-7.32500,0.17400,-7.39700,0.17400,-7.33500,0.15400,-7.39600,0.15300,-7.30500,0.19900,0
-1.12500,23.07500,DemRepCongo,-7.70000,0.07000,-9999.00000,-9999.00000,-7.58400,0.07000,-7.69200,0.11700,-7.90400,0.07200,-7.61000,0.10200,-7.77600,0.06000,-7.83000,0.24700,-9999.00000,-9999.00000,-8.32900,0.26800,-8.41000,0.23300,-8.34800,0.22600,-8.44100,0.23300,-8.43500,0.35100,-8.37300,0.23500,-8.47800,0.23100,-8.43900,0.28200,-8.37300,0.24000,-8.47400,0.28100,-7.33900,0.15100,-7.38400,0.15500,-7.35400,0.14400,-7.38600,0.14900,-7.36800,0.14200,-7.37800,0.12900,-7.27700,0.19300,-7.34500,0.12600,-7.47100,0.09800,-7.33900,0.17100,-7.40000,0.18300,-7.33900,0.15000,-7.37400,0.14700,-7.28600,0.17800,0
-1.12500,23.12500,DemRepCongo,-7.71900,0.06700,-9999.00000,-9999.00000,-7.59900,0.06800,-7.72300,0.11300,-7.90900,0.07200,-7.61700,0.08700,-7.79600,0.06600,-7.88900,0.33400,-9999.00000,-9999.00000,-8.36600,0.26000,-8.44300,0.22800,-8.34800,0.24700,-8.47400,0.21300,-8.44500,0.33600,-8.41100,0.23800,-8.51100,0.25200,-8.43400,0.27400,-8.42800,0.23200,-8.52100,0.25300,-7.33700,0.14700,-7.38500,0.16200,-7.34400,0.13700,-7.39100,0.13600,-7.39300,0.14600,-7.37100,0.12700,-7.30200,0.18900,-7.33600,0.11700,-7.47300,0.08500,-7.35100,0.16100,-7.41100,0.18400,-7.34700,0.14600,-7.37300,0.14000,-7.28500,0.16900,0
-1.12500,23.17500,DemRepCongo,-7.73900,0.07100,-9999.00000,-9999.00000,-7.62200,0.07100,-7.74200,0.11100,-7.91600,0.07300,-7.62500,0.07700,-7.81200,0.06900,-7.93800,0.40600,-9999.00000,-9999.00000,-8.39800,0.24700,-8.48100,0.23400,-8.35500,0.26300,-8.50600,0.20200,-8.46100,0.30900,-8.47300,0.24400,-8.56000,0.26800,-8.45300,0.25700,-8.48900,0.25100,-8.57000,0.23700,-7.35100,0.13600,-7.39900,0.16600,-7.33900,0.13400,-7.39900,0.12800,-7.42500,0.15300,-7.37800,0.13000,-7.34800,0.17800,-7.33900,0.10300,-7.48500,0.08200,-7.35900,0.14800,-7.43800,0.16600,-7.35400,0.13700,-7.38900,0.13700,-7.29300,0.17000,0
-1.12500,23.22500,DemRepCongo,-7.75100,0.07400,-9999.00000,-9999.00000,-7.63800,0.07500,-7.75300,0.10900,-7.92100,0.07400,-7.63000,0.07100,-7.82300,0.07000,-7.96900,0.45000,-9999.00000,-9999.00000,-8.41300,0.23900,-8.51200,0.27700,-8.37100,0.27100,-8.53600,0.21000,-8.48500,0.28500,-8.52000,0.23900,-8.61000,0.28400,-8.47900,0.23700,-8.54400,0.24800,-8.61500,0.23800,-7.37700,0.12900,-7.44500,0.15000,-7.34700,0.12400,-7.41200,0.12100,-7.45100,0.15500,-7.39600,0.12800,-7.38500,0.16200,-7.35200,0.09800,-7.49800,0.09100,-7.37000,0.13100,-7.46000,0.15900,-7.37100,0.12200,-7.41100,0.13600,-7.31400,0.17600,0
-1.12500,23.27500,DemRepCongo,-7.77900,0.08000,-9999.00000,-9999.00000,-7.67900,0.09200,-7.77100,0.11100,-7.93600,0.08100,-7.64600,0.06600,-7.84700,0.06900,-8.03500,0.54200,-9999.00000,-9999.00000,-8.42500,0.24100,-8.54900,0.30600,-8.40700,0.25900,-8.55400,0.20800,-8.49700,0.25800,-8.57300,0.22800,-8.65400,0.29500,-8.51900,0.22900,-8.57000,0.23000,-8.64500,0.23800,-7.39500,0.12100,-7.49400,0.14400,-7.38400,0.11000,-7.42600,0.11900,-7.47000,0.14700,-7.42200,0.11600,-7.42000,0.13900,-7.37300,0.10700,-7.50400,0.10200,-7.38500,0.12600,-7.48100,0.14800,-7.39200,0.11900,-7.42000,0.14600,-7.34400,0.17800,0
-1.17500,22.77500,DemRepCongo,-7.68200,0.11500,-9999.00000,-9999.00000,-7.56900,0.10600,-7.63200,0.11400,-7.93900,0.09000,-7.62300,0.07800,-7.77900,0.06500,-7.62900,0.14700,-9999.00000,-9999.00000,-8.57700,0.28600,-8.61400,0.20200,-8.57700,0.24600,-8.55700,0.23300,-8.43800,0.25000,-8.48000,0.17600,-8.60000,0.27400,-8.55300,0.25400,-8.57200,0.18200,-8.69600,0.25000,-7.38600,0.18900,-7.50400,0.16900,-7.45800,0.15100,-7.45500,0.16800,-7.51800,0.13000,-7.43300,0.14100,-7.42000,0.14700,-7.42200,0.14700,-7.57700,0.12300,-7.39000,0.14900,-7.50300,0.13200,-7.38800,0.11600,-7.42600,0.21700,-7.38200,0.17700,0
-1.17500,22.82500,DemRepCongo,-7.67600,0.11100,-9999.00000,-9999.00000,-7.56600,0.11000,-7.62200,0.12300,-7.93300,0.08900,-7.61800,0.08700,-7.77100,0.06400,-7.63300,0.14000,-9999.00000,-9999.00000,-8.50200,0.27400,-8.54600,0.19400,-8.55300,0.24700,-8.54700,0.23800,-8.43300,0.22900,-8.45800,0.18800,-8.56700,0.27500,-8.52400,0.22600,-8.53500,0.17500,-8.67400,0.22900,-7.40700,0.17600,-7.50600,0.18600,-7.45400,0.15400,-7.45400,0.17000,-7.49900,0.12700,-7.44100,0.13800,-7.39700,0.15100,-7.43100,0.14200,-7.56300,0.13200,-7.39800,0.16200,-7.48600,0.14500,-7.38000,0.11900,-7.43500,0.20700,-7.38100,0.18800,0
-1.17500,22.87500,DemRepCongo,-7.67600,0.09800,-9999.00000,-9999.00000,-7.57200,0.09600,-7.61400,0.13600,-7.92300,0.08200,-7.61600,0.10600,-7.75700,0.06100,-7.68300,0.09700,-9999.00000,-9999.00000,-8.40400,0.24200,-8.44600,0.18700,-8.49700,0.26500,-8.52100,0.24500,-8.42900,0.25400,-8.41100,0.19300,-8.51700,0.26500,-8.49300,0.22200,-8.47100,0.18200,-8.61300,0.25300,-7.41800,0.17000,-7.48800,0.18700,-7.44600,0.14800,-7.44700,0.17200,-7.46900,0.13400,-7.44600,0.13200,-7.37400,0.16000,-7.43700,0.14300,-7.54800,0.13700,-7.38700,0.16600,-7.44600,0.15400,-7.37200,0.12700,-7.44400,0.20000,-7.37300,0.19900,0
-1.17500,22.92500,DemRepCongo,-7.67900,0.09200,-9999.00000,-9999.00000,-7.57500,0.08500,-7.62700,0.13000,-7.91900,0.07900,-7.61500,0.11100,-7.75500,0.05900,-7.70900,0.11000,-9999.00000,-9999.00000,-8.34200,0.24500,-8.38300,0.20700,-8.45500,0.25900,-8.48500,0.23400,-8.42400,0.31500,-8.38500,0.20400,-8.47600,0.23700,-8.47100,0.21300,-8.40700,0.20200,-8.54100,0.28100,-7.41100,0.16500,-7.45500,0.16700,-7.42800,0.13800,-7.42300,0.18100,-7.43600,0.13500,-7.43200,0.12800,-7.35000,0.16900,-7.43200,0.14400,-7.53300,0.13600,-7.35800,0.16600,-7.40900,0.16500,-7.36200,0.13700,-7.44200,0.19100,-7.35600,0.20500,0
-1.17500,22.97500,DemRepCongo,-7.68300,0.08400,-9999.00000,-9999.00000,-7.57800,0.07200,-7.64100,0.12300,-7.91400,0.07500,-7.61400,0.11700,-7.75300,0.05700,-7.73800,0.12200,-9999.00000,-9999.00000,-8.30400,0.25500,-8.34400,0.20400,-8.40300,0.24100,-8.44800,0.22200,-8.41600,0.35900,-8.36200,0.21000,-8.45300,0.22800,-8.43300,0.23000,-8.35200,0.23500,-8.47800,0.29600,-7.39200,0.16000,-7.42400,0.15200,-7.39900,0.14100,-7.39600,0.18200,-7.40300,0.12900,-7.40500,0.12800,-7.31800,0.17500,-7.41400,0.14500,-7.51300,0.12800,-7.33100,0.16800,-7.39400,0.17200,-7.34900,0.14400,-7.42700,0.17700,-7.32700,0.20600,0
-1.17500,23.02500,DemRepCongo,-7.69600,0.07200,-9999.00000,-9999.00000,-7.58700,0.06600,-7.68300,0.11800,-7.91200,0.06900,-7.61500,0.11000,-7.76700,0.06000,-7.80900,0.21700,-9999.00000,-9999.00000,-8.29400,0.27800,-8.34100,0.20400,-8.35600,0.21600,-8.40500,0.22600,-8.40100,0.37100,-8.33900,0.22100,-8.44400,0.22300,-8.41700,0.26100,-8.33500,0.25500,-8.44300,0.27400,-7.36300,0.15800,-7.40400,0.15700,-7.36400,0.15300,-7.38900,0.16700,-7.37400,0.13400,-7.38000,0.12500,-7.28500,0.18100,-7.38400,0.14300,-7.48700,0.11000,-7.31700,0.17100,-7.38200,0.18600,-7.33700,0.14600,-7.38900,0.16300,-7.30400,0.18200,0
-1.17500,23.07500,DemRepCongo,-7.70500,0.07000,-9999.00000,-9999.00000,-7.59400,0.06500,-7.70100,0.11700,-7.91300,0.06800,-7.61600,0.10300,-7.77600,0.06300,-7.84200,0.26200,-9999.00000,-9999.00000,-8.33000,0.27800,-8.39000,0.20700,-8.32900,0.22900,-8.41900,0.22000,-8.40700,0.35800,-8.35600,0.21000,-8.46600,0.23500,-8.41700,0.27400,-8.37600,0.26100,-8.44700,0.23500,-7.33500,0.15500,-7.39200,0.16500,-7.33900,0.14600,-7.39500,0.14600,-7.37900,0.13500,-7.36800,0.12400,-7.26800,0.18800,-7.35200,0.13400,-7.46800,0.09300,-7.31900,0.16800,-7.37600,0.19300,-7.33300,0.14500,-7.36700,0.16100,-7.28400,0.17500,0
-1.17500,23.12500,DemRepCongo,-7.72300,0.06700,-9999.00000,-9999.00000,-7.60800,0.06300,-7.73200,0.11600,-7.91800,0.06700,-7.62200,0.08800,-7.79600,0.07000,-7.90000,0.34500,-9999.00000,-9999.00000,-8.35800,0.27200,-8.43500,0.20800,-8.32800,0.24100,-8.45800,0.21800,-8.44200,0.33900,-8.39500,0.20900,-8.49400,0.25100,-8.42600,0.26800,-8.41900,0.25800,-8.47100,0.21900,-7.32700,0.15000,-7.39300,0.18000,-7.32700,0.14100,-7.39700,0.13400,-7.40500,0.13800,-7.36600,0.13000,-7.29000,0.18900,-7.33000,0.11800,-7.46500,0.07900,-7.32900,0.15200,-7.38100,0.19000,-7.33700,0.13900,-7.36400,0.16100,-7.27700,0.17200,0
-1.17500,23.17500,DemRepCongo,-7.74300,0.07200,-9999.00000,-9999.00000,-7.63200,0.06800,-7.75200,0.11600,-7.92400,0.06900,-7.62900,0.07700,-7.81200,0.07200,-7.94700,0.41100,-9999.00000,-9999.00000,-8.39900,0.25600,-8.47800,0.22900,-8.33900,0.24200,-8.49500,0.20900,-8.46400,0.30900,-8.44900,0.22600,-8.53400,0.27300,-8.44400,0.26100,-8.47200,0.26300,-8.51000,0.22800,-7.33500,0.14100,-7.40100,0.18900,-7.32600,0.13700,-7.40000,0.11800,-7.43400,0.14400,-7.36800,0.13300,-7.33600,0.18100,-7.32300,0.10400,-7.47300,0.07400,-7.34200,0.12800,-7.41200,0.16300,-7.34000,0.12900,-7.37100,0.15500,-7.27500,0.17300,0
-1.17500,23.22500,DemRepCongo,-7.75500,0.07500,-9999.00000,-9999.00000,-7.64700,0.07200,-7.76200,0.11600,-7.92900,0.07000,-7.63300,0.07200,-7.82300,0.07300,-7.97600,0.45000,-9999.00000,-9999.00000,-8.42200,0.25500,-8.50900,0.26000,-8.36200,0.25300,-8.53900,0.20700,-8.47700,0.26800,-8.50400,0.22500,-8.60400,0.29100,-8.48800,0.24200,-8.53200,0.25500,-8.56600,0.24500,-7.35500,0.13400,-7.42200,0.18100,-7.33700,0.12200,-7.40300,0.11200,-7.45500,0.15300,-7.37300,0.12600,-7.37500,0.16700,-7.33000,0.10400,-7.48300,0.08400,-7.35500,0.11900,-7.43800,0.14800,-7.34900,0.11500,-7.38800,0.14400,-7.29000,0.17500,0
-1.17500,23.27500,DemRepCongo,-7.78400,0.08100,-9999.00000,-9999.00000,-7.69000,0.09000,-7.77800,0.11700,-7.94500,0.07800,-7.64900,0.06800,-7.84900,0.07100,-8.04000,0.53300,-9999.00000,-9999.00000,-8.44200,0.26400,-8.55300,0.28900,-8.40100,0.26100,-8.56600,0.20200,-8.50300,0.26000,-8.54100,0.22300,-8.66700,0.29700,-8.52100,0.23600,-8.55400,0.23300,-8.61500,0.25000,-7.37100,0.13500,-7.46900,0.15100,-7.37000,0.09500,-7.41300,0.11900,-7.47300,0.15000,-7.40000,0.10800,-7.40800,0.13600,-7.34900,0.12100,-7.49200,0.10200,-7.37200,0.12400,-7.46600,0.12600,-7.37200,0.11100,-7.40200,0.15100,-7.32200,0.17800,0
-1.22500,22.77500,DemRepCongo,-7.70500,0.10200,-9999.00000,-9999.00000,-7.60100,0.10500,-7.66700,0.11100,-7.95300,0.08500,-7.64700,0.08300,-7.80000,0.07000,-7.65200,0.12700,-9999.00000,-9999.00000,-8.60700,0.26700,-8.62500,0.21900,-8.61700,0.26000,-8.59500,0.23000,-8.47000,0.26600,-8.52000,0.20300,-8.64400,0.28300,-8.55900,0.23200,-8.63300,0.17700,-8.72800,0.24200,-7.39000,0.18000,-7.52700,0.14800,-7.47500,0.15400,-7.46700,0.16600,-7.54100,0.13300,-7.45400,0.13300,-7.44400,0.14400,-7.44300,0.15600,-7.60700,0.13200,-7.39800,0.14000,-7.51700,0.13100,-7.39200,0.12200,-7.44400,0.21100,-7.40100,0.17400,0
-1.22500,22.82500,DemRepCongo,-7.70100,0.09400,-9999.00000,-9999.00000,-7.59800,0.10800,-7.65800,0.11700,-7.94800,0.08400,-7.64500,0.09100,-7.79200,0.06800,-7.66400,0.11200,-9999.00000,-9999.00000,-8.52200,0.26700,-8.53800,0.20800,-8.56300,0.25900,-8.56700,0.22200,-8.45600,0.21500,-8.48500,0.19700,-8.60500,0.26500,-8.52700,0.21700,-8.58300,0.16600,-8.68300,0.21300,-7.40600,0.16900,-7.51900,0.16500,-7.46200,0.15500,-7.45200,0.17200,-7.51900,0.12800,-7.45400,0.13700,-7.41200,0.14400,-7.43600,0.15500,-7.58100,0.14700,-7.40200,0.15100,-7.48700,0.14700,-7.37300,0.12100,-7.43900,0.20400,-7.39100,0.19000,0
-1.22500,22.87500,DemRepCongo,-7.69700,0.08600,-9999.00000,-9999.00000,-7.60100,0.09400,-7.64900,0.12300,-7.94300,0.07600,-7.64300,0.11000,-7.77500,0.06100,-7.71800,0.10300,-9999.00000,-9999.00000,-8.42200,0.25700,-8.44000,0.19500,-8.49600,0.26300,-8.53200,0.22100,-8.45600,0.23000,-8.42400,0.19200,-8.54700,0.24700,-8.49300,0.20900,-8.50500,0.17700,-8.61400,0.21400,-7.41600,0.16500,-7.49200,0.16600,-7.45000,0.15100,-7.43800,0.17600,-7.48000,0.12900,-7.45100,0.13700,-7.37800,0.15200,-7.42700,0.15400,-7.55400,0.15400,-7.38400,0.16700,-7.44400,0.15200,-7.36600,0.12300,-7.43600,0.20300,-7.37800,0.19700,0
-1.22500,22.92500,DemRepCongo,-7.69700,0.08400,-9999.00000,-9999.00000,-7.60300,0.08200,-7.65800,0.11900,-7.94000,0.07100,-7.64200,0.11500,-7.76900,0.06000,-7.74400,0.13400,-9999.00000,-9999.00000,-8.35700,0.24800,-8.37000,0.20900,-8.44900,0.24800,-8.48600,0.21200,-8.45000,0.30600,-8.40000,0.19700,-8.49100,0.21700,-8.45100,0.20500,-8.43600,0.20800,-8.53900,0.24800,-7.41200,0.15900,-7.46200,0.15300,-7.43300,0.14300,-7.41800,0.18200,-7.44200,0.13100,-7.43200,0.13600,-7.34900,0.16300,-7.41600,0.15500,-7.53500,0.14900,-7.35200,0.16900,-7.41400,0.15900,-7.35900,0.13200,-7.42600,0.20400,-7.36200,0.19800,0
-1.22500,22.97500,DemRepCongo,-7.69700,0.08100,-9999.00000,-9999.00000,-7.60600,0.06700,-7.66900,0.11500,-7.93800,0.06500,-7.64100,0.12000,-7.76400,0.05800,-7.77200,0.16800,-9999.00000,-9999.00000,-8.31100,0.24900,-8.33900,0.20600,-8.39500,0.22900,-8.44700,0.21000,-8.43900,0.36000,-8.37100,0.21000,-8.45700,0.20400,-8.41000,0.23400,-8.37900,0.24900,-8.47800,0.27100,-7.39500,0.15600,-7.43800,0.15300,-7.40600,0.14900,-7.39900,0.17600,-7.41000,0.12500,-7.40400,0.13500,-7.32000,0.17300,-7.40200,0.15400,-7.51500,0.13700,-7.32300,0.16800,-7.39600,0.17200,-7.35000,0.13700,-7.40900,0.19200,-7.34000,0.19700,0
-1.22500,23.02500,DemRepCongo,-7.70800,0.07100,-9999.00000,-9999.00000,-7.61300,0.05700,-7.70600,0.11600,-7.93600,0.05800,-7.63900,0.11200,-7.77200,0.06400,-7.83500,0.25400,-9999.00000,-9999.00000,-8.31300,0.26700,-8.33900,0.19600,-8.36800,0.22200,-8.42300,0.20900,-8.42500,0.37100,-8.35500,0.19900,-8.44500,0.21300,-8.40000,0.25400,-8.36400,0.28100,-8.44400,0.24700,-7.36900,0.15700,-7.41700,0.16400,-7.37500,0.15300,-7.39900,0.16000,-7.38900,0.12700,-7.38000,0.12800,-7.29400,0.17500,-7.38300,0.15400,-7.49600,0.11300,-7.31000,0.16800,-7.38300,0.19000,-7.34300,0.13600,-7.38300,0.17700,-7.32500,0.17300,0
-1.22500,23.07500,DemRepCongo,-7.71700,0.07000,-9999.00000,-9999.00000,-7.62100,0.05400,-7.72300,0.11900,-7.93800,0.05700,-7.63900,0.10500,-7.78100,0.06800,-7.86700,0.29600,-9999.00000,-9999.00000,-8.35000,0.27500,-8.38500,0.19600,-8.35600,0.22000,-8.42700,0.21000,-8.43700,0.36300,-8.37200,0.18500,-8.47200,0.23900,-8.41500,0.27000,-8.40000,0.29800,-8.44400,0.20900,-7.34300,0.15500,-7.40800,0.18100,-7.35100,0.14900,-7.40700,0.14300,-7.40100,0.13500,-7.37300,0.12100,-7.28800,0.17800,-7.36100,0.14700,-7.48400,0.09000,-7.31800,0.16400,-7.37900,0.19700,-7.34200,0.13200,-7.37200,0.17600,-7.31200,0.16800,0
-1.22500,23.12500,DemRepCongo,-7.73500,0.06900,-9999.00000,-9999.00000,-7.63600,0.05200,-7.75300,0.12500,-7.94300,0.05600,-7.64200,0.09100,-7.79900,0.07700,-7.92400,0.36900,-9999.00000,-9999.00000,-8.38900,0.28300,-8.43900,0.20400,-8.35600,0.23000,-8.46000,0.22800,-8.46400,0.34300,-8.41100,0.19000,-8.52300,0.25500,-8.43800,0.28000,-8.44000,0.29500,-8.47100,0.20200,-7.33400,0.15000,-7.41600,0.19800,-7.34300,0.14100,-7.41200,0.12800,-7.43500,0.13600,-7.37700,0.12400,-7.30800,0.18300,-7.34500,0.13300,-7.48200,0.07800,-7.33400,0.14200,-7.39300,0.18700,-7.34800,0.12600,-7.37600,0.17800,-7.30500,0.16700,0
-1.22500,23.17500,DemRepCongo,-7.75700,0.07400,-9999.00000,-9999.00000,-7.65800,0.06000,-7.77000,0.12900,-7.94800,0.05900,-7.64500,0.08000,-7.81500,0.07900,-7.96700,0.41700,-9999.00000,-9999.00000,-8.43000,0.27700,-8.49600,0.23400,-8.36700,0.24000,-8.50800,0.22600,-8.48700,0.29400,-8.45200,0.22500,-8.57700,0.26900,-8.46200,0.27200,-8.49400,0.28900,-8.51800,0.22900,-7.33700,0.14400,-7.42400,0.20500,-7.34700,0.12800,-7.41500,0.11400,-7.46100,0.14000,-7.37300,0.12800,-7.34500,0.18100,-7.33900,0.11900,-7.48700,0.07400,-7.35100,0.12000,-7.42400,0.16100,-7.35400,0.11600,-7.39000,0.17200,-7.30500,0.16700,0
